url,HoursOfOperation,AcceptedInsurances,Certification,acceptedPaymentType,about,telephone,services,streetAddress,city,state,zipCode
http://www.urgentcarelocations.com/ca/san-francisco/290-access-health,"{'Monday': '9:00 am - 7:00 pm', 'Friday': '9:00 am - 7:00 pm', 'Thursday': '9:00 am - 7:00 pm', 'Tuesday': '9:00 am - 7:00 pm', 'Wednesday': '9:00 am - 7:00 pm', 'Sunday': '10:00 am - 4:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"Access Health is a primary care office in San Francisco, CA located at 2400 Mission St., . They are open 7 days a week seeing walk-in patients in San Francisco. Access Health appears to be individually owned and operated and not part of a larger network of primary care clinics. There are, however, 2 walk-in clinics within 20 miles of San Francisco in cities including South San Francisco and Oakland.Primary care offices like Access Health are most commonly staffed by family or internal medicine physicians with a clinical support team designed to be a patients medical home. All patients should have a primary care physician to treat routine medical concerns and manage chronic conditions. In the event your primary care physician is not open or if you are unable to obtain an appointment, the following are the closest urgent care centers to this clinic:If you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  less",415-643-6162,{},2400 Mission St.,San Francisco,CA,94110-2415
http://www.urgentcarelocations.com/ca/san-francisco/2066-downtown-medical,{'N/A': 'N/A'},[],[],,"Downtown Medical in San Francisco, CA located at 450 Sutter St. Rm. 1723, . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Downtown Medical appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of San Francisco in cities including South San Francisco and Oakland.",415-362-7177,{},450 Sutter St. Rm. 1723,San Francisco,CA,94108-4101
http://www.urgentcarelocations.com/ca/san-francisco/1433-concentra-urgent-care,"{'Monday': '7:00 am - 7:00 pm', 'Friday': '7:00 am - 7:00 pm', 'Thursday': '7:00 am - 7:00 pm', 'Tuesday': '7:00 am - 7:00 pm', 'Wednesday': '7:00 am - 7:00 pm', 'Sunday': 'UNKNOWN', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"Concentra Urgent Care is an urgent care center in San Francisco, CA located at 2 Connecticut Street, . They are open 6 days a week seeing walk-in patients in San Francisco. Concentra Urgent Care is part of the larger Concentra Urgent Care network of urgent care clinics with a total of 300 locations, 4 of which are within 20 miles of San Francisco, in cities including Oakland and Richmond.As an urgent care center, Concentra Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  lessLearn more about Concentra Urgent Care",415-621-5055,{},2 Connecticut Street,San Francisco,CA,94107
http://www.urgentcarelocations.com/ca/san-francisco/9581-apollo-urgent-care,{'N/A': 'N/A'},[],[],,"Apollo Urgent Care in San Francisco, CA located at 1 Saint Francis Place, . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Apollo Urgent Care appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of San Francisco in cities including South San Francisco and Oakland.",415-779-3101,{},1 Saint Francis Place,San Francisco,CA,94107
http://www.urgentcarelocations.com/ca/san-francisco/11723-golden-gate-urgent-care-mission-district,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 4:00 pm', 'Saturday': '9:00 am - 4:00 pm'}","['AARP', 'Aetna', 'Anthem HealthKeepers', 'Assurant Health', 'Blue Shield of California', 'Brown & Toland Physicians', 'Cigna', 'Coventry', 'Golden Rule', 'Great West', 'Health Net', 'Hill Physicians', 'Humana', 'Medicare', 'Multiplan PHCS', 'TRICARE', 'United Healthcare']",[],"American Express, Cash, MasterCard, and Visa","Golden Gate Urgent Care - Mission District is an urgent care center in San Francisco, CA located at 1085 Valencia Street, . They are open 7 days a week seeing walk-in patients in San Francisco. Golden Gate Urgent Care - Mission District is part of the larger Godlen Gate Urgent Care network of urgent care clinics with a total of 5 locations, 4 of which are within 20 miles of San Francisco, in cities including Oakland. Additionally, they have partnered with University of California, San Francisco (UCSF) to better serve the patients in the San Francisco area.As an urgent care center, Golden Gate Urgent Care - Mission District provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  lessLearn more about Godlen Gate Urgent Care",415-432-7889,{},1085 Valencia Street,San Francisco,CA,94110
http://www.urgentcarelocations.com/ca/san-francisco/10784-gohealth-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 5:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"GoHealth Urgent Care is an urgent care center in San Francisco, CA located at 1801 Divisadero Street, . They are open 7 days a week seeing walk-in patients in San Francisco. GoHealth Urgent Care is part of the larger GoHealth Urgent Care network of urgent care clinics with a total of 68 locations, 6 of which are within 20 miles of San Francisco, in cities including . Additionally, they have partnered with Dignity Health to better serve the patients in the San Francisco area.As an urgent care center, GoHealth Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  lessLearn more about GoHealth Urgent Care",415-965-7944,{},1801 Divisadero Street,San Francisco,CA,94115
http://www.urgentcarelocations.com/ca/san-francisco/343-adult-urgent-care-center,"{'Monday': '8:00 am - 9:00 pm', 'Friday': '8:00 am - 9:00 pm', 'Thursday': '8:00 am - 9:00 pm', 'Tuesday': '8:00 am - 9:00 pm', 'Wednesday': '8:00 am - 9:00 pm', 'Sunday': '8:00 am - 7:00 pm', 'Saturday': '8:00 am - 7:00 pm'}",[],[],,"Adult Urgent Care Center is an urgent care center in San Francisco, CA located at 995 Potrero Ave, . They are open 7 days a week seeing walk-in patients in San Francisco. Adult Urgent Care Center appears to be individually owned and operated and not part of a larger network of urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of San Francisco in cities including South San Francisco and Oakland.As an urgent care center, Adult Urgent Care Center provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  less",415-206-8052,{},995 Potrero Ave,San Francisco,CA,94110
http://www.urgentcarelocations.com/ca/san-francisco/9562-apollo,{'N/A': 'N/A'},[],[],,"Apollo in San Francisco, CA located at 275 Battery St., . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Apollo appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of San Francisco in cities including South San Francisco and Oakland.",866-709-6050,{},275 Battery St.,San Francisco,CA,94111
http://www.urgentcarelocations.com/ca/san-francisco/10786-gohealth-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 5:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"GoHealth Urgent Care is an urgent care center in San Francisco, CA located at 170 Columbus Ave, Suite 110. They are open 7 days a week seeing walk-in patients in San Francisco. GoHealth Urgent Care is part of the larger GoHealth Urgent Care network of urgent care clinics with a total of 68 locations, 6 of which are within 20 miles of San Francisco, in cities including . Additionally, they have partnered with Dignity Health to better serve the patients in the San Francisco area.As an urgent care center, GoHealth Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  lessLearn more about GoHealth Urgent Care",415-965-8050,{},"170 Columbus Ave
Suite 110",San Francisco,CA,94133
http://www.urgentcarelocations.com/ca/san-francisco/10781-gohealth-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 5:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"GoHealth Urgent Care is an urgent care center in San Francisco, CA located at 930 Cole Street, Suite 102. They are open 7 days a week seeing walk-in patients in San Francisco. GoHealth Urgent Care is part of the larger GoHealth Urgent Care network of urgent care clinics with a total of 68 locations, 6 of which are within 20 miles of San Francisco, in cities including . Additionally, they have partnered with Dignity Health to better serve the patients in the San Francisco area.As an urgent care center, GoHealth Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  lessLearn more about GoHealth Urgent Care",415-964-4789,{},"930 Cole Street
Suite 102",San Francisco,CA,94117
http://www.urgentcarelocations.com/ca/san-francisco/1434-concentra-urgent-care,"{'Monday': '7:00 am - 7:00 pm', 'Friday': '7:00 am - 7:00 pm', 'Thursday': '7:00 am - 7:00 pm', 'Tuesday': '7:00 am - 7:00 pm', 'Wednesday': '7:00 am - 7:00 pm', 'Sunday': 'UNKNOWN', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"Concentra Urgent Care is an urgent care center in San Francisco, CA located at 26 California Street, . They are open 6 days a week seeing walk-in patients in San Francisco. Concentra Urgent Care is part of the larger Concentra Urgent Care network of urgent care clinics with a total of 300 locations, 4 of which are within 20 miles of San Francisco, in cities including Oakland and Richmond.As an urgent care center, Concentra Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  lessLearn more about Concentra Urgent Care",415-781-7077,{},26 California Street,San Francisco,CA,94111
http://www.urgentcarelocations.com/ca/san-francisco/2097-drumm-medical-center,{'N/A': 'N/A'},[],[],,"Drumm Medical Center in San Francisco, CA located at 49 Drumm St., . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Drumm Medical Center appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of San Francisco in cities including South San Francisco and Oakland.",415-982-8380,{},49 Drumm St.,San Francisco,CA,94111-4805
http://www.urgentcarelocations.com/ca/san-francisco/9809-pacific-family-practice,{'N/A': 'N/A'},[],[],,"Pacific Family Practice in San Francisco, CA located at 1 Shrader St , Suite 578. The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. Pacific Family Practice appears to be individually owned and operated and not part of a larger network of clinics. There are, however, 2 walk-in clinics within 20 miles of San Francisco in cities including South San Francisco and Oakland.",415-876-5762,{},"1 Shrader St
Suite 578",San Francisco,CA,94117
http://www.urgentcarelocations.com/ca/san-francisco/2878-golden-gate-urgent-care-marina-district,"{'Monday': '7:00 am - 10:00 pm', 'Friday': '7:00 am - 10:00 pm', 'Thursday': '7:00 am - 10:00 pm', 'Tuesday': '7:00 am - 10:00 pm', 'Wednesday': '7:00 am - 10:00 pm', 'Sunday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm'}","['AARP', 'Aetna', 'Anthem HealthKeepers', 'Assurant Health', 'Blue Shield of California', 'Brown & Toland Physicians', 'Cigna', 'Coventry', 'Golden Rule', 'Great West', 'Health Net', 'Hill Physicians', 'Humana', 'Medicare', 'Multiplan PHCS', 'TRICARE', 'United Healthcare']",['UCAOA Certified'],"American Express, Cash, MasterCard, and Visa","Golden Gate Urgent Care - Marina District is an urgent care center in San Francisco, CA located at 2395 Lombard St., . They are open 7 days a week seeing walk-in patients in San Francisco. Golden Gate Urgent Care - Marina District is part of the larger Godlen Gate Urgent Care network of urgent care clinics with a total of 5 locations, 4 of which are within 20 miles of San Francisco, in cities including Oakland. Additionally, they have partnered with University of California, San Francisco (UCSF) to better serve the patients in the San Francisco area.As an urgent care center, Golden Gate Urgent Care - Marina District provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  lessLearn more about Godlen Gate Urgent Care",415-796-2242,{},2395 Lombard St.,San Francisco,CA,94123-2601
http://www.urgentcarelocations.com/ca/san-francisco/10785-gohealth-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 5:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"GoHealth Urgent Care is an urgent care center in San Francisco, CA located at 3259 Pierce St, . They are open 7 days a week seeing walk-in patients in San Francisco. GoHealth Urgent Care is part of the larger GoHealth Urgent Care network of urgent care clinics with a total of 68 locations, 6 of which are within 20 miles of San Francisco, in cities including . Additionally, they have partnered with Dignity Health to better serve the patients in the San Francisco area.As an urgent care center, GoHealth Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  lessLearn more about GoHealth Urgent Care",415-965-7942,{},3259 Pierce St,San Francisco,CA,94123
http://www.urgentcarelocations.com/ca/san-francisco/7810-pediatric-urgent-care,"{'Monday': '5:00 pm - 9:00 pm', 'Friday': '5:00 pm - 9:00 pm', 'Thursday': '5:00 pm - 9:00 pm', 'Tuesday': '5:00 pm - 9:00 pm', 'Wednesday': '5:00 pm - 9:00 pm', 'Sunday': '10:00 am - 2:00 pm', 'Saturday': '10:00 am - 2:00 pm'}",[],[],,"Pediatric Urgent Care is a pediatric urgent care center in San Francisco, CA located at 505 Parnassus Ave., Suite L170. They are open 7 days a week seeing walk-in patients in San Francisco. Pediatric Urgent Care appears to be individually owned and operated and not part of a larger network of pediatric urgent care clinics. There are, however, 2 walk-in clinics within 20 miles of San Francisco in cities including South San Francisco and Oakland. Additionally, they have partnered with UCSF Benioff Children's Hospital to better serve the patients in the San Francisco area.Pediatric urgent care centers like Pediatric Urgent Care generally see patients from birth up to age 18, although some will span their age range up as high to age 25. Like traditional urgent care centers, pediatric urgent cares treat non-emergent medical conditions under the umbrella of urgent care services. Unlike general urgent care, however, pediatric clinics usually provide a very playful, kid-friendly environment that are well suited for their patient audience and are generally only open in the evenings and on weekends when pediatrician offices have closed. If you fall outside the age range for a pediatric urgent care, the following are the closest urgent care centers to this clinic:If you or your child is suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  less",415-353-1818,{},"505 Parnassus Ave.
Suite L170",San Francisco,CA,94143
http://www.urgentcarelocations.com/ca/san-francisco/10783-gohealth-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 5:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"GoHealth Urgent Care is an urgent care center in San Francisco, CA located at 2895 Diamond Street, . They are open 7 days a week seeing walk-in patients in San Francisco. GoHealth Urgent Care is part of the larger GoHealth Urgent Care network of urgent care clinics with a total of 68 locations, 6 of which are within 20 miles of San Francisco, in cities including . Additionally, they have partnered with Dignity Health to better serve the patients in the San Francisco area.As an urgent care center, GoHealth Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  lessLearn more about GoHealth Urgent Care",415-964-4866,{},2895 Diamond Street,San Francisco,CA,94131
http://www.urgentcarelocations.com/ca/san-francisco/10782-gohealth-urgent-care,"{'Monday': '8:00 am - 8:00 pm', 'Friday': '8:00 am - 8:00 pm', 'Thursday': '8:00 am - 8:00 pm', 'Tuesday': '8:00 am - 8:00 pm', 'Wednesday': '8:00 am - 8:00 pm', 'Sunday': '9:00 am - 5:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"GoHealth Urgent Care is an urgent care center in San Francisco, CA located at 4598 Mission Street, . They are open 7 days a week seeing walk-in patients in San Francisco. GoHealth Urgent Care is part of the larger GoHealth Urgent Care network of urgent care clinics with a total of 68 locations, 6 of which are within 20 miles of San Francisco, in cities including . Additionally, they have partnered with Dignity Health to better serve the patients in the San Francisco area.As an urgent care center, GoHealth Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  lessLearn more about GoHealth Urgent Care",415-965-7941,{},4598 Mission Street,San Francisco,CA,94112
http://www.urgentcarelocations.com/ca/san-francisco/11725-golden-gate-urgent-care-west-portal,"{'Monday': '7:00 am - 10:00 pm', 'Friday': '7:00 am - 10:00 pm', 'Thursday': '7:00 am - 10:00 pm', 'Tuesday': '7:00 am - 10:00 pm', 'Wednesday': '7:00 am - 10:00 pm', 'Sunday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm'}","['AARP', 'Aetna', 'Anthem HealthKeepers', 'Assurant Health', 'Blue Shield of California', 'Brown & Toland Physicians', 'Cigna', 'Coventry', 'Golden Rule', 'Great West', 'Health Net', 'Hill Physicians', 'Humana', 'Medicare', 'Multiplan PHCS', 'TRICARE', 'United Healthcare']",[],"American Express, Cash, MasterCard, and Visa","Golden Gate Urgent Care - West Portal is an urgent care center in San Francisco, CA located at 199 West Portal Avenue, San Francisco. They are open 7 days a week seeing walk-in patients in San Francisco. Golden Gate Urgent Care - West Portal is part of the larger Godlen Gate Urgent Care network of urgent care clinics with a total of 5 locations, 4 of which are within 20 miles of San Francisco, in cities including Oakland. Additionally, they have partnered with University of California, San Francisco (UCSF) to better serve the patients in the San Francisco area.As an urgent care center, Golden Gate Urgent Care - West Portal provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in San Francisco, CA or call 911 immediately.  lessLearn more about Godlen Gate Urgent Care",415-821-8798,{},"199 West Portal Avenue
San Francisco",San Francisco,CA,94127
http://www.urgentcarelocations.com/ca/oakland/1430-concentra-urgent-care,"{'Monday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm', 'Sunday': 'UNKNOWN', 'Saturday': 'UNKNOWN'}",[],[],,"Concentra Urgent Care is an urgent care center in Oakland, CA located at 384 Embarcadero West, . They are open 5 days a week seeing walk-in patients in Oakland. Concentra Urgent Care is part of the larger Concentra Urgent Care network of urgent care clinics with a total of 300 locations, 4 of which are within 20 miles of Oakland, in cities including San Leandro and San Francisco.As an urgent care center, Concentra Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Oakland, CA or call 911 immediately.  lessLearn more about Concentra Urgent Care",510-465-9565,{},384 Embarcadero West,Oakland,CA,94607
http://www.urgentcarelocations.com/ca/berkeley/96-us-healthworks,{'N/A': 'N/A'},[],[],,"US Healthworks is an occupation medicine clinic in Berkeley, CA located at 2850 Seventh St., Suite 100. The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. US Healthworks is part of the larger US Healthworks network of occupational health clinics with a total of 154 locations, 3 of which are within 20 miles of Berkeley, in cities including Oakland and San Leandro.Occupational health clinics like US Healthworks primarily serve as partners to local employers assisting their employees with routine physicals, immunizations and drug screens, as well as non-emergent treatment of workplace injuries and illnesses. Some occ med clinics, as they are casually referred to, may see regular walk-in patients, but most strictly serve partner employers on a contract basis. If you need more general urgent care, the following are the closest centers to this clinic:If you are suffering from a true medical emergency, go to the emergency room in Berkeley, CA or call 911 immediately.  lessLearn more about US Healthworks",510-845-5170,{},"2850 Seventh St.
Suite 100",Berkeley,CA,94710-2703
http://www.urgentcarelocations.com/ca/oakland/8405-oakland-medical-center,"{'Monday': 'CLOSED', 'Friday': 'CLOSED', 'Thursday': 'CLOSED', 'Tuesday': 'CLOSED', 'Wednesday': 'CLOSED', 'Sunday': '9:00 am - 1:00 pm', 'Saturday': '9:00 am - 5:00 pm'}",[],[],,"Oakland Medical Center is a pediatric urgent care center in Oakland, CA located at 3505 Broadway, . They are open 2 days a week seeing walk-in patients in Oakland and offer extended hours. Oakland Medical Center is part of the larger Kaiser Permanente network of pediatric urgent care clinics with a total of 12 locations, 2 of which are within 20 miles of Oakland, in cities including Richmond. Additionally, they have partnered with Kaiser Permanente to better serve the patients in the Oakland area.Pediatric urgent care centers like Oakland Medical Center generally see patients from birth up to age 18, although some will span their age range up as high to age 25. Like traditional urgent care centers, pediatric urgent cares treat non-emergent medical conditions under the umbrella of urgent care services. Unlike general urgent care, however, pediatric clinics usually provide a very playful, kid-friendly environment that are well suited for their patient audience and are generally only open in the evenings and on weekends when pediatrician offices have closed. If you fall outside the age range for a pediatric urgent care, the following are the closest urgent care centers to this clinic:If you or your child is suffering from a true medical emergency, go to the emergency room in Oakland, CA or call 911 immediately.  lessLearn more about Kaiser Permanente",510-752-1200,{},3505 Broadway,Oakland,CA,94611
http://www.urgentcarelocations.com/ca/oakland/10348-direct-urgent-care,"{'Monday': '8:00 am - 6:00 pm', 'Friday': '8:00 am - 6:00 pm', 'Thursday': '8:00 am - 6:00 pm', 'Tuesday': '8:00 am - 6:00 pm', 'Wednesday': '8:00 am - 6:00 pm', 'Sunday': '8:00 am - 6:00 pm', 'Saturday': '8:00 am - 6:00 pm'}",[],[],,"Direct Urgent Care is an urgent care center in Oakland, CA located at 401 Grand Ave., . They are open 7 days a week seeing walk-in patients in Oakland. Direct Urgent Care is part of the larger Direct Urgent Care network of urgent care clinics with a total of 5 locations, 2 of which are within 20 miles of Oakland, in cities including Berkeley and San Francisco.As an urgent care center, Direct Urgent Care provides non-emergent medical care most typically referred to as urgent care services. This category of medicine includes the treatment of allergies, asthma, broken bones and sprains, burns, cold and flu symptoms, ear, sinus and respiratory infections, insect and animal bites, stomach viruses, skin rashes and most other non-life threatening injuries, illnesses and conditions. Additionally common health assessments are typical service offerings including annual and school physicals and STD tests. While this urgent care does offer assistance with immediate health care needs, if you are suffering from a true medical emergency, go to the emergency room in Oakland, CA or call 911 immediately.  lessLearn more about Direct Urgent Care",650-695-5008,{},401 Grand Ave.,Oakland,CA,94610
http://www.urgentcarelocations.com/ca/south-san-francisco/148-us-healthworks,{'N/A': 'N/A'},[],[],,"US Healthworks is an occupation medicine clinic in South San Francisco, CA located at 192 Beacon St., . The hours of operation for this clinic are not known, however most walk-in clinics are open daily and for extended hours. US Healthworks is part of the larger US Healthworks network of occupational health clinics with a total of 154 locations, 4 of which are within 20 miles of South San Francisco, in cities including Oakland and San Leandro.Occupational health clinics like US Healthworks primarily serve as partners to local employers assisting their employees with routine physicals, immunizations and drug screens, as well as non-emergent treatment of workplace injuries and illnesses. Some occ med clinics, as they are casually referred to, may see regular walk-in patients, but most strictly serve partner employers on a contract basis. If you need more general urgent care, the following are the closest centers to this clinic:If you are suffering from a true medical emergency, go to the emergency room in South San Francisco, CA or call 911 immediately.  lessLearn more about US Healthworks",650-589-6500,{},192 Beacon St.,South San Francisco,CA,94080-6913
